city,state_id,state_name,county_name,population,lat,lng
Avondale,AZ,Arizona,,80684,33.4356,-112.3496
Tustin,CA,California,,80583,33.74585,-117.82617
Mountain View,CA,California,,80435,37.38605,-122.08385
Napa,CA,California,,80434,38.29714,-122.28553
Somerville,MA,Massachusetts,,80318,42.3876,-71.0995
Kendall,FL,Florida,,80241,25.67927,-80.31727
Lawrence,MA,Massachusetts,,80231,42.70704,-71.16311
Parma,OH,Ohio,,79937,41.40477,-81.72291
New Rochelle,NY,New York,,79846,40.91149,-73.78235
Lynchburg,VA,Virginia,,79812,37.41375,-79.14225
Medford,OR,Oregon,,79805,42.32652,-122.87559
Deerfield Beach,FL,Florida,,79768,26.31841,-80.09977
Sylmar,CA,California,,79614,34.30778,-118.44925
Pleasanton,CA,California,,79510,37.66243,-121.87468
Belmont Cragin,IL,Illinois,,79159,41.9317,-87.76867
Brooklyn Park,MN,Minnesota,,79149,45.09413,-93.35634
Goodyear,AZ,Arizona,,79003,33.43532,-112.35821
Kennewick,WA,Washington,,78896,46.21125,-119.13723
Alameda,CA,California,,78630,37.77099,-122.26087
Town 'n' Country,FL,Florida,,78442,28.01057,-82.57732
Bellflower,CA,California,,78441,33.88168,-118.11701
Chino Hills,CA,California,,78309,33.9938,-117.75888
Bloomington,IL,Illinois,,78292,40.4842,-88.99369
Alafaya,FL,Florida,,78113,28.5641,-81.2114
Springdale,AR,Arkansas,,77859,36.18674,-94.12881
Racine,WI,Wisconsin,,77742,42.72613,-87.78285
Hammond,IN,Indiana,,77614,41.58337,-87.50004
Milpitas,CA,California,,77604,37.42827,-121.90662
Gary,IN,Indiana,,77156,41.59337,-87.34643
Scranton,PA,Pennsylvania,,77118,41.40916,-75.6649
Baldwin Park,CA,California,,77071,34.08529,-117.9609
Auburn,WA,Washington,,77006,47.30732,-122.22845
Fishers,IN,Indiana,,76794,39.95559,-86.01387
Saint Joseph,MO,Missouri,,76780,39.76861,-94.84663
Pharr,TX,Texas,,76538,26.1948,-98.18362
Upland,CA,California,,76443,34.09751,-117.64839
Folsom,CA,California,,76375,38.67796,-121.17606
Baytown,TX,Texas,,76335,29.7355,-94.97743
San Ramon,CA,California,,76134,37.77993,-121.97802
Camden,NJ,New Jersey,,76119,39.92595,-75.11962
Lake Charles,LA,Louisiana,,76070,30.21309,-93.2044
Kalamazoo,MI,Michigan,,76041,42.29171,-85.58723
Brick,NJ,New Jersey,,76021,40.05928,-74.13708
Arlington Heights,IL,Illinois,,75926,42.08836,-87.98063
Plymouth,MN,Minnesota,,75907,45.01052,-93.45551
South Ozone Park,NY,New York,,75878,40.6701,-73.81902
Doral,FL,Florida,,75874,25.81954,-80.35533
Waterford,MI,Michigan,,75737,42.69303,-83.41181
Evanston,IL,Illinois,,75527,42.04114,-87.69006
Manteca,CA,California,,75448,37.79743,-121.21605
Wyoming,MI,Michigan,,75275,42.91336,-85.70531
Loveland,CO,Colorado,,75182,40.39776,-105.07498
Cheektowaga,NY,New York,,75178,42.90339,-78.75475
Kings Bridge,NY,New York,,75132,40.87871,-73.90514
Bismarck,ND,North Dakota,,75092,46.80833,-100.78374
Perris,CA,California,,74971,33.78252,-117.22865
Bethlehem,PA,Pennsylvania,,74892,40.62593,-75.37046
Albany,GA,Georgia,,74843,31.57851,-84.15574
Schaumburg,IL,Illinois,,74693,42.03336,-88.08341
Gastonia,NC,North Carolina,,74543,35.26208,-81.1873
Brownsville,NY,New York,,74497,40.66094,-73.92014
Union City,CA,California,,74494,37.59577,-122.01913
Bolingbrook,IL,Illinois,,74306,41.69864,-88.0684
Iowa City,IA,Iowa,,74220,41.66113,-91.53017
Layton,UT,Utah,,74143,41.06022,-111.97105
Missouri City,TX,Texas,,74139,29.61857,-95.53772
Appleton,WI,Wisconsin,,74139,44.26193,-88.41538
Shelby,MI,Michigan,,74099,42.67087,-83.03298
Fort Myers,FL,Florida,,74013,26.62168,-81.84059
Boynton Beach,FL,Florida,,73966,26.52535,-80.06643
Jonesboro,AR,Arkansas,,73907,35.8423,-90.70428
South Lawndale,IL,Illinois,,73826,41.84364,-87.71255
Logan Square,IL,Illinois,,73702,41.92337,-87.69922
Rapid City,SD,South Dakota,,73569,44.08054,-103.23101
Warner Robins,GA,Georgia,,73490,32.61574,-83.62664
Rochester Hills,MI,Michigan,,73424,42.65837,-83.14993
Decatur,IL,Illinois,,73254,39.84031,-88.9548
Southfield,MI,Michigan,,73156,42.47337,-83.22187
Saint George,UT,Utah,,72897,37.10415,-113.58412
New Britain,CT,Connecticut,,72808,41.66121,-72.77954
Daytona Beach,FL,Florida,,72647,29.21081,-81.02283
Franklin,TN,Tennessee,,72639,35.92506,-86.86889
Turlock,CA,California,,72292,37.49466,-120.84659
Temple,TX,Texas,,72277,31.09823,-97.34278
West Ridge,IL,Illinois,,72211,41.99975,-87.69284
Apple Valley,CA,California,,72174,34.50083,-117.18588
Lynwood,CA,California,,71989,33.93029,-118.21146
Waukesha,WI,Wisconsin,,71970,43.01168,-88.23148
Canton,OH,Ohio,,71885,40.79895,-81.37845
Gulfport,MS,Mississippi,,71856,30.36742,-89.09282
Pawtucket,RI,Rhode Island,,71591,41.87871,-71.38256
Lauderhill,FL,Florida,,71579,26.14036,-80.21338
Rock Hill,SC,South Carolina,,71548,34.92487,-81.02508
Silver Spring,MD,Maryland,,71452,38.99067,-77.02609
West Gulfport,MS,Mississippi,,71329,30.40409,-89.0942
Flower Mound,TX,Texas,,71253,33.01457,-97.09696
Centreville,VA,Virginia,,71135,38.84039,-77.42888
Lafayette,IN,Indiana,,71111,40.4167,-86.87529
Passaic,NJ,New Jersey,,71085,40.85677,-74.12848
Riverview,FL,Florida,,71050,27.86614,-82.32648
Redlands,CA,California,,71035,34.05557,-117.18254
Missoula,MT,Montana,,71022,46.87215,-113.994
Rancho Cordova,CA,California,,71017,38.58907,-121.30273
Wilmington,DE,Delaware,,70898,39.74595,-75.54659
New Braunfels,TX,Texas,,70543,29.703,-98.12445
Cherry Hill,NJ,New Jersey,,70475,39.93484,-75.03073
Flagstaff,AZ,Arizona,,70320,35.19807,-111.65127
Muncie,IN,Indiana,,70087,40.19338,-85.38636
Mira Mesa,CA,California,,70000,32.9156,-117.14392
Woodland Hills,CA,California,,70000,34.16834,-118.60592
Weston,FL,Florida,,69959,26.10037,-80.39977
Frederick,MD,Maryland,,69479,39.41427,-77.41054
Pasco,WA,Washington,,69451,46.23958,-119.10057
Pittsburg,CA,California,,69424,38.02798,-121.88468
Ridgewood,NY,New York,,69317,40.7001,-73.90569
Palatine,IL,Illinois,,69308,42.1103,-88.03424
North Richland Hills,TX,Texas,,69204,32.8343,-97.2289
Union City,NJ,New Jersey,,69156,40.77955,-74.02375
Kissimmee,FL,Florida,,69152,28.30468,-81.41667
Walnut Creek,CA,California,,68910,37.90631,-122.06496
Cordova,TN,Tennessee,,68779,35.15565,-89.7762
Mount Vernon,NY,New York,,68628,40.9126,-73.83708
Conroe,TX,Texas,,68602,30.31188,-95.45605
Dothan,AL,Alabama,,68567,31.22323,-85.39049
Northridge,CA,California,,68469,34.22834,-118.53675
Waterloo,IA,Iowa,,68460,42.49276,-92.34296
Maple Grove,MN,Minnesota,,68385,45.07246,-93.45579
Framingham,MA,Massachusetts,,68318,42.27926,-71.41617
Redondo Beach,CA,California,,68166,33.84918,-118.38841
Bossier City,LA,Louisiana,,68094,32.51599,-93.73212
Yorba Linda,CA,California,,67973,33.88863,-117.81311
Woodbury,MN,Minnesota,,67855,44.92386,-92.95938
Eau Claire,WI,Wisconsin,,67778,44.81135,-91.49849
Waldorf,MD,Maryland,,67752,38.62456,-76.93914
Forest Hills,NY,New York,,67714,40.71621,-73.85014
Davis,CA,California,,67666,38.54491,-121.74052
Glen Burnie,MD,Maryland,,67639,39.16261,-76.62469
Camarillo,CA,California,,67608,34.21639,-119.0376
Victoria,TX,Texas,,67574,28.80527,-97.0036
Gaithersburg,MD,Maryland,,67456,39.14344,-77.20137
Jacksonville,NC,North Carolina,,67357,34.75405,-77.43024
South San Francisco,CA,California,,67271,37.65466,-122.40775
Kenner,LA,Louisiana,,67091,29.99409,-90.24174
Jackson Heights,NY,New York,,67067,40.75566,-73.88541
Rockville,MD,Maryland,,66980,39.084,-77.15276
Jackson,TN,Tennessee,,66975,35.61452,-88.81395
Lincoln Park,IL,Illinois,,66959,41.9217,-87.64783
Yuba City,CA,California,,66941,39.14045,-121.61691
Portland,ME,Maine,,66881,43.65737,-70.2589
Palo Alto,CA,California,,66853,37.44188,-122.14302
Casas Adobes,AZ,Arizona,,66795,32.32341,-110.9951
Marysville,WA,Washington,,66773,48.05176,-122.17708
South Jordan,UT,Utah,,66648,40.56217,-111.92966
Oshkosh,WI,Wisconsin,,66555,44.02471,-88.54261
North Little Rock,AR,Arkansas,,66504,34.76954,-92.26709
Bayside,NY,New York,,66455,40.76844,-73.77708
Bayonne,NJ,New Jersey,,66311,40.66871,-74.11431
Eagan,MN,Minnesota,,66286,44.80413,-93.16689
Delray Beach,FL,Florida,,66255,26.46146,-80.07282
Johnson City,TN,Tennessee,,66027,36.31344,-82.35347
Dale City,VA,Virginia,,65969,38.63706,-77.31109
Cedar Park,TX,Texas,,65945,30.5052,-97.82029
Parkchester,NY,New York,,65876,40.83899,-73.86041
Atascocita,TX,Texas,,65844,29.99883,-95.1766
Saint Cloud,MN,Minnesota,,65842,45.5608,-94.16249
Ellicott City,MD,Maryland,,65834,39.26733,-76.79831
Laguna Niguel,CA,California,,65806,33.52253,-117.70755
Saint Charles,MO,Missouri,,65794,38.78394,-90.48123
Harlingen,TX,Texas,,65774,26.19063,-97.6961
San Clemente,CA,California,,65526,33.42697,-117.61199
West Lynchburg,VA,Virginia,,65517,37.4032,-79.17808
Middletown,NJ,New Jersey,,65490,40.39428,-74.11709
Framingham Center,MA,Massachusetts,,65413,42.29732,-71.43701
Schenectady,NY,New York,,65305,42.81424,-73.93957
Cheyenne,WY,Wyoming,,65132,41.13998,-104.82025
Broomfield,CO,Colorado,,65065,39.92054,-105.08665
Ames,IA,Iowa,,65060,42.03471,-93.61994
Park Slope,NY,New York,,65047,40.6701,-73.98597
Shawnee,KS,Kansas,,65046,39.04167,-94.72024
Reseda,CA,California,,65000,34.20112,-118.53647
Conway,AR,Arkansas,,64980,35.0887,-92.4421
East Orange,NJ,New Jersey,,64949,40.76732,-74.20487
Portage Park,IL,Illinois,,64841,41.95781,-87.76506
Skokie,IL,Illinois,,64821,42.03336,-87.73339
West Bloomfield Township,MI,Michigan,,64690,42.56891,-83.38356
Tamarac,FL,Florida,,64681,26.21286,-80.24977
Youngstown,OH,Ohio,,64628,41.09978,-80.64952
Lodi,CA,California,,64596,38.1302,-121.27245
North Hollywood,CA,California,,64587,34.17223,-118.37897
Greenville,SC,South Carolina,,64579,34.85262,-82.39401
Celina,TX,Texas,,64427,33.32456,-96.78444
Mansfield,TX,Texas,,64274,32.56319,-97.14168
Santa Cruz,CA,California,,64220,36.97412,-122.0308
Pico Rivera,CA,California,,64218,33.98307,-118.09673
Madera,CA,California,,64208,36.96134,-120.06072
Janesville,WI,Wisconsin,,64123,42.68279,-89.01872
West Des Moines,IA,Iowa,,64113,41.57721,-93.71133
Montebello,CA,California,,63921,34.00946,-118.10535
Georgetown,TX,Texas,,63716,30.63269,-97.67723
Alpharetta,GA,Georgia,,63693,34.07538,-84.29409
Lorain,OH,Ohio,,63647,41.45282,-82.18237
Bowling Green,KY,Kentucky,,63616,36.99032,-86.4436
Flatlands,NY,New York,,63601,40.62122,-73.93486
Dundalk,MD,Maryland,,63597,39.25066,-76.52052
Eden Prairie,MN,Minnesota,,63496,44.85469,-93.47079
North Bergen,NJ,New Jersey,,63484,40.80427,-74.01208
Florence-Graham,CA,California,,63387,33.96772,-118.24438
Waltham,MA,Massachusetts,,63378,42.37649,-71.23561
West Hartford,CT,Connecticut,,63268,41.76204,-72.74204
Rogers,AR,Arkansas,,63159,36.33202,-94.11854
Carol City,FL,Florida,,63031,25.94065,-80.2456
Encinitas,CA,California,,62930,33.03699,-117.29198
East Village,NY,New York,,62832,40.72927,-73.98736
Haverhill,MA,Massachusetts,,62765,42.7762,-71.07728
Jupiter,FL,Florida,,62707,26.93422,-80.09421
Council Bluffs,IA,Iowa,,62597,41.26194,-95.86083
Wellington,FL,Florida,,62560,26.65868,-80.24144
West Coon Rapids,MN,Minnesota,,62528,45.15969,-93.34967
North Miami,FL,Florida,,62435,25.89009,-80.18671
Hamilton,OH,Ohio,,62407,39.3995,-84.56134
North Port,FL,Florida,,62345,27.04422,-82.23593
Tulare,CA,California,,62315,36.20773,-119.34734
Coon Rapids,MN,Minnesota,,62240,45.11997,-93.28773
Millcreek,UT,Utah,,62139,40.68689,-111.87549
La Habra,CA,California,,62131,33.93196,-117.94617
Blaine,MN,Minnesota,,62124,45.1608,-93.23495
Auburn,AL,Alabama,,62059,32.60986,-85.48078
Lake Elsinore,CA,California,,61981,33.66808,-117.32726
Carmichael,CA,California,,61762,38.61713,-121.32828
Taylor,MI,Michigan,,61568,42.24087,-83.26965
Burnsville,MN,Minnesota,,61481,44.76774,-93.27772
Monterey Park,CA,California,,61468,34.06251,-118.12285
Castro Valley,CA,California,,61388,37.6941,-122.08635
Irvington,NJ,New Jersey,,61323,40.73232,-74.23487
Rocklin,CA,California,,61213,38.79073,-121.23578
Utica,NY,New York,,61100,43.1009,-75.23266
Malden,MA,Massachusetts,,61068,42.4251,-71.06616
National City,CA,California,,61060,32.67811,-117.0992
Financial District,NY,New York,,60976,40.70789,-74.00857
Springfield,OR,Oregon,,60870,44.04624,-123.02203
Bethesda,MD,Maryland,,60858,38.98067,-77.10026
Terre Haute,IN,Indiana,,60825,39.4667,-87.41391
Vineland,NJ,New Jersey,,60818,39.48623,-75.02573
West Hollywood,FL,Florida,,60806,26.02065,-80.18394
San Marcos,TX,Texas,,60684,29.88327,-97.94139
Brentwood,NY,New York,,60664,40.78121,-73.24623
Lakeville,MN,Minnesota,,60633,44.64969,-93.24272
West Allis,WI,Wisconsin,,60620,43.01668,-88.00703
Redmond,WA,Washington,,60598,47.67399,-122.12151
Canoga Park,CA,California,,60578,34.20112,-118.59814
Cupertino,CA,California,,60572,37.323,-122.03218
Taylorsville,UT,Utah,,60514,40.66772,-111.93883
Bristol,CT,Connecticut,,60452,41.67176,-72.94927
Moore,OK,Oklahoma,,60451,35.33951,-97.4867
Gardena,CA,California,,60447,33.88835,-118.30896
Petaluma,CA,California,,60438,38.23242,-122.63665
Bensalem,PA,Pennsylvania,,60427,40.10455,-74.95128
Grand Junction,CO,Colorado,,60358,39.06387,-108.55065
Casper,WY,Wyoming,,60285,42.86663,-106.31308
Rowlett,TX,Texas,,60236,32.9029,-96.56388
La Mesa,CA,California,,60089,32.76783,-117.02308
Pine Hills,FL,Florida,,60076,28.55778,-81.4534
Bensonhurst,NY,New York,,60000,40.60177,-73.99403
Coney Island,NY,New York,,60000,40.57788,-73.99403
Rancho Penasquitos,CA,California,,60000,32.95949,-117.11531
Valley Glen,CA,California,,60000,34.18568,-118.42032
Meriden,CT,Connecticut,,59988,41.53815,-72.80704
Pontiac,MI,Michigan,,59917,42.63892,-83.29105
Port Orange,FL,Florida,,59866,29.13832,-80.99561
Hamden,CT,Connecticut,,59847,41.39593,-72.89677
Lakewood,WA,Washington,,59829,47.17176,-122.51846
Fountainebleau,FL,Florida,,59764,25.77288,-80.34783
Saint Clair Shores,MI,Michigan,,59715,42.49698,-82.88881
Springfield,OH,Ohio,,59680,39.92423,-83.80882
Great Falls,MT,Montana,,59638,47.50024,-111.30081
Chapel Hill,NC,North Carolina,,59568,35.9132,-79.05584
Canyon Country,CA,California,,59530,34.42333,-118.47203
Huntington Park,CA,California,,59430,33.98168,-118.22507
Lancaster,PA,Pennsylvania,,59339,40.03788,-76.30551
Coconut Creek,FL,Florida,,59302,26.25175,-80.17894
Leander,TX,Texas,,59202,30.57881,-97.85307
Idaho Falls,ID,Idaho,,59184,43.46658,-112.03414
San Rafael,CA,California,,59162,37.97353,-122.53109
Noblesville,IN,Indiana,,59093,40.04559,-86.0086
Marietta,GA,Georgia,,59067,33.9526,-84.54993
Fairfield,CT,Connecticut,,59052,41.14121,-73.26373
Owensboro,KY,Kentucky,,59042,37.77422,-87.11333
Eastvale,CA,California,,59039,33.96358,-117.56418
Royal Oak,MI,Michigan,,59008,42.48948,-83.14465
Brentwood,CA,California,,58968,37.93187,-121.69579
Dubuque,IA,Iowa,,58799,42.50056,-90.66457
Brookline,MA,Massachusetts,,58732,42.33176,-71.12116
Novi,MI,Michigan,,58723,42.48059,-83.47549
Des Plaines,IL,Illinois,,58677,42.03336,-87.8834
Carson City,NV,Nevada,,58639,39.1638,-119.7674
Orland Park,IL,Illinois,,58619,41.63031,-87.85394
Bartlett,TN,Tennessee,,58579,35.20453,-89.87398
Woodland,CA,California,,58567,38.67852,-121.7733
Lehi,UT,Utah,,58486,40.39162,-111.85077
White Plains,NY,New York,,58459,41.03399,-73.76291
Arcadia,CA,California,,58408,34.13973,-118.03534
Reston,VA,Virginia,,58404,38.96872,-77.3411
Ocala,FL,Florida,,58218,29.1872,-82.14009
Clay,NY,New York,,58206,43.1859,-76.17243
Central City,AZ,Arizona,,58161,33.44001,-112.05805
South Vineland,NJ,New Jersey,,58122,39.44595,-75.02879
Sanford,FL,Florida,,58111,28.80055,-81.27312
Bowie,MD,Maryland,,58025,38.94278,-76.73028
Kokomo,IN,Indiana,,57995,40.48643,-86.1336
Wayne,NJ,New Jersey,,57915,40.92538,-74.27654
Santee,CA,California,,57787,32.83838,-116.97392
Dublin,CA,California,,57721,37.70215,-121.93579
Palm Harbor,FL,Florida,,57439,28.07807,-82.76371
Medford,MA,Massachusetts,,57403,42.41843,-71.10616
Midwest City,OK,Oklahoma,,57249,35.44951,-97.3967
Center City,PA,Pennsylvania,,57239,39.9512,-75.15923
Margate,FL,Florida,,57234,26.24453,-80.20644
South Whittier,CA,California,,57156,33.95015,-118.03917
Tinley Park,IL,Illinois,,57143,41.57337,-87.78449
Pflugerville,TX,Texas,,57122,30.43937,-97.62
New Brunswick,NJ,New Jersey,,57035,40.48622,-74.45182
Grand Forks,ND,North Dakota,,57011,47.92526,-97.03285
Fountain Valley,CA,California,,56987,33.70918,-117.95367
North Hills,CA,California,,56946,34.23639,-118.48472
Diamond Bar,CA,California,,56897,34.02862,-117.81034
Taunton,MA,Massachusetts,,56789,41.9001,-71.08977
Oak Lawn,IL,Illinois,,56781,41.71087,-87.75811
Union,NJ,New Jersey,,56771,40.6976,-74.2632
Ankeny,IA,Iowa,,56764,41.72971,-93.60577
Chicopee,MA,Massachusetts,,56741,42.1487,-72.60787
Irving Park,IL,Illinois,,56520,41.95336,-87.73645
Berwyn,IL,Illinois,,56368,41.85059,-87.79367
Manhattan,KS,Kansas,,56308,39.18361,-96.57167
Kendale Lakes,FL,Florida,,56148,25.70816,-80.407
Smyrna,GA,Georgia,,56146,33.88399,-84.51438
Dearborn Heights,MI,Michigan,,56145,42.33698,-83.27326
Porterville,CA,California,,56058,36.06523,-119.01677
Piscataway,NJ,New Jersey,,56044,40.49927,-74.39904
Hendersonville,TN,Tennessee,,56018,36.30477,-86.62
Morningside Heights,NY,New York,,55929,40.81,-73.9625
Rocky Mount,NC,North Carolina,,55806,35.93821,-77.79053
Corvallis,OR,Oregon,,55780,44.56457,-123.26204
Olympia,WA,Washington,,55733,47.04491,-122.90169
Valdosta,GA,Georgia,,55724,30.83334,-83.28032
Hanford,CA,California,,55659,36.32745,-119.64568
Castle Rock,CO,Colorado,,55591,39.37221,-104.85609
Greenwood,IN,Indiana,,55586,39.61366,-86.10665
Chicago Lawn,IL,Illinois,,55551,41.77503,-87.69644
Hempstead,NY,New York,,55547,40.70621,-73.61874
Novato,CA,California,,55530,38.10742,-122.5697
Kettering,OH,Ohio,,55525,39.6895,-84.16883
Bellevue,NE,Nebraska,,55510,41.13667,-95.89084
Shoreline,WA,Washington,,55439,47.75565,-122.34152
Decatur,AL,Alabama,,55437,34.60593,-86.98334
Paramount,CA,California,,55412,33.88946,-118.15979
Port Arthur,TX,Texas,,55340,29.88519,-93.94233
Abington,PA,Pennsylvania,,55310,40.12067,-75.11795
Anderson,IN,Indiana,,55305,40.10532,-85.68025
Tamiami,FL,Florida,,55271,25.75871,-80.39839
Towson,MD,Maryland,,55197,39.4015,-76.60191
North Chicopee,MA,Massachusetts,,55179,42.18343,-72.59953
Uptown,IL,Illinois,,55137,41.9659,-87.65262
Sarasota,FL,Florida,,55118,27.33643,-82.53065
Cypress Hills,NY,New York,,54944,40.67705,-73.89125
West Haven,CT,Connecticut,,54927,41.27065,-72.94705
Rosemead,CA,California,,54908,34.08057,-118.07285
Edgewater,IL,Illinois,,54873,41.98337,-87.66395
Jackson,NJ,New Jersey,,54856,39.7765,-74.86238
Highland,CA,California,,54854,34.12834,-117.20865
Mount Prospect,IL,Illinois,,54747,42.06642,-87.93729
Colton,CA,California,,54621,34.0739,-117.31365
Encanto,AZ,Arizona,,54614,33.47937,-112.07823
Pocatello,ID,Idaho,,54441,42.8713,-112.44553
Bradenton,FL,Florida,,54437,27.49893,-82.57482
Rogers Park,IL,Illinois,,54402,42.00864,-87.66672
Weymouth,MA,Massachusetts,,54395,42.22093,-70.93977
Port Charlotte,FL,Florida,,54392,26.97617,-82.09064
Normal,IL,Illinois,,54373,40.5142,-88.99063
Spring,TX,Texas,,54298,30.07994,-95.41716
Allapattah,FL,Florida,,54289,25.81454,-80.22394
Richland,WA,Washington,,54248,46.28569,-119.28446
Euless,TX,Texas,,54219,32.83707,-97.08195
Blue Springs,MO,Missouri,,54148,39.01695,-94.28161
East Pensacola Heights,FL,Florida,,54104,30.42881,-87.17997
Hacienda Heights,CA,California,,54038,33.99307,-117.96868
Ozone Park,NY,New York,,53985,40.67677,-73.84375
Briarwood,NY,New York,,53877,40.70935,-73.81529
Cathedral City,CA,California,,53826,33.77974,-116.46529
Lakewood,NJ,New Jersey,,53805,40.09789,-74.21764
Elyria,OH,Ohio,,53775,41.36838,-82.10765
Pensacola,FL,Florida,,53724,30.42131,-87.21691
Wheaton,IL,Illinois,,53715,41.86614,-88.10701
Commerce City,CO,Colorado,,53696,39.80832,-104.93387
Hoboken,NJ,New Jersey,,53635,40.74399,-74.03236
Watsonville,CA,California,,53628,36.91023,-121.75689
Lake Havasu City,AZ,Arizona,,53553,34.4839,-114.32245
Little Havana,FL,Florida,,53430,25.76806,-80.23306
Revere,MA,Massachusetts,,53422,42.40843,-71.01199
West New York,NJ,New Jersey,,53366,40.78788,-74.01431
Yucaipa,CA,California,,53328,34.03363,-117.04309
Gilroy,CA,California,,53231,37.00578,-121.56828
Poinciana,FL,Florida,,53193,28.14029,-81.45841
University of Texas,TX,Texas,,53082,30.28604,-97.73889
Kingsport,TN,Tennessee,,53014,36.54843,-82.56182
Levittown,PA,Pennsylvania,,52983,40.15511,-74.82877
Palm Beach Gardens,FL,Florida,,52923,26.82339,-80.13865
Milford,CT,Connecticut,,52759,41.22232,-73.0565
Delano,CA,California,,52733,35.76884,-119.24705
West Sacramento,CA,California,,52721,38.58046,-121.53023
Huntersville,NC,North Carolina,,52704,35.41069,-80.84285
Perth Amboy,NJ,New Jersey,,52682,40.50677,-74.26542
Sherman Oaks,CA,California,,52677,34.15112,-118.44925
Southaven,MS,Mississippi,,52589,34.98898,-90.01259
Saint Peters,MO,Missouri,,52575,38.80033,-90.62651
Downtown DC,DC,District of Columbia,,52560,38.8935,-77.01991
Harrisonburg,VA,Virginia,,52538,38.44957,-78.86892
Peabody,MA,Massachusetts,,52504,42.52787,-70.92866
Placentia,CA,California,,52495,33.87224,-117.87034
Lenexa,KS,Kansas,,52490,38.95362,-94.73357
DeSoto,TX,Texas,,52486,32.58986,-96.85695
Burlington,NC,North Carolina,,52472,36.09569,-79.4378
South Hill,WA,Washington,,52431,47.14121,-122.27012
Elkhart,IN,Indiana,,52348,41.68199,-85.97667
La Crosse,WI,Wisconsin,,52306,43.80136,-91.23958
Oak Park,IL,Illinois,,52287,41.88503,-87.7845
Florissant,MO,Missouri,,52268,38.78922,-90.32261
Sammamish,WA,Washington,,52253,47.64177,-122.0804
Wakefield,NY,New York,,52201,40.89788,-73.85236
Albany,OR,Oregon,,52175,44.63651,-123.10593
Hoffman Estates,IL,Illinois,,52138,42.04281,-88.0798
Albany Park,IL,Illinois,,52079,41.96836,-87.72339
Methuen,MA,Massachusetts,,52044,42.7262,-71.19089
Glendora,CA,California,,52009,34.13612,-117.86534
Wilmington,CA,California,,52000,33.78002,-118.26257
Queens Village,NY,New York,,51919,40.72677,-73.74152
Brookhaven,GA,Georgia,,51910,33.85844,-84.3402
Levittown,NY,New York,,51881,40.72593,-73.51429
Palm Desert,CA,California,,51869,33.72255,-116.37697
Joplin,MO,Missouri,,51818,37.08423,-94.51328
Enid,OK,Oklahoma,,51776,36.39559,-97.87839
Bonita Springs,FL,Florida,,51704,26.33981,-81.7787
Irondequoit,NY,New York,,51692,43.2134,-77.57972
Caldwell,ID,Idaho,,51686,43.66294,-116.68736
Minnetonka,MN,Minnesota,,51669,44.9133,-93.50329
Pinellas Park,FL,Florida,,51617,27.8428,-82.69954
Battle Creek,MI,Michigan,,51589,42.3173,-85.17816
Casa Grande,AZ,Arizona,,51460,32.8795,-111.75735
South Shore,IL,Illinois,,51451,41.76198,-87.57783
Mott Haven,NY,New York,,51450,40.80899,-73.92291
The Villages,FL,Florida,,51442,28.93408,-81.95994
Grand Island,NE,Nebraska,,51440,40.92501,-98.34201
Grapevine,TX,Texas,,51404,32.93429,-97.07807
Stratford,CT,Connecticut,,51384,41.18454,-73.13317
Kentwood,MI,Michigan,,51357,42.86947,-85.64475
City of Milford (balance),CT,Connecticut,,51271,41.22374,-73.06164
Tigard,OR,Oregon,,51253,45.43123,-122.77149
East Hartford,CT,Connecticut,,51252,41.78232,-72.61203
Apple Valley,MN,Minnesota,,51221,44.73191,-93.21772
Plainfield,NJ,New Jersey,,51217,40.63371,-74.40737
Leesburg,VA,Virginia,,51209,39.11566,-77.5636
Parsippany,NJ,New Jersey,,51144,40.85788,-74.42599
Coral Gables,FL,Florida,,51117,25.72149,-80.26838
The Trails of Frisco,TX,Texas,,51059,33.16087,-96.87182
The Hammocks,FL,Florida,,51003,25.67149,-80.4445
Buckeye,AZ,Arizona,,50876,33.37032,-112.58378
Flagami,FL,Florida,,50834,25.76232,-80.31616
Catalina Foothills,AZ,Arizona,,50796,32.29785,-110.9187
Lakewood,OH,Ohio,,50656,41.48199,-81.79819
North La Crosse,WI,Wisconsin,,50470,43.84635,-91.24819
Burien,WA,Washington,,50467,47.47038,-122.34679
Havertown,PA,Pennsylvania,,50430,39.98095,-75.30852
Logan,UT,Utah,,50371,41.73549,-111.83439
South Peabody,MA,Massachusetts,,50293,42.50982,-70.94949
Aliso Viejo,CA,California,,50195,33.56504,-117.72712
Harrisburg,PA,Pennsylvania,,50183,40.2737,-76.88442
Galveston,TX,Texas,,50180,29.30135,-94.7977
Poway,CA,California,,50157,32.96282,-117.03586
Edina,MN,Minnesota,,50138,44.88969,-93.34995
Minnetonka Mills,MN,Minnesota,,50117,44.94107,-93.4419
Stonecrest,GA,Georgia,,50000,33.70849,-84.13485
Cerritos,CA,California,,49975,33.85835,-118.06479
Redford,MI,Michigan,,49936,42.38337,-83.2966
East Honolulu,HI,Hawaii,,49914,21.28906,-157.71734
Troy,NY,New York,,49906,42.72841,-73.69179
Sunnyside,NY,New York,,49833,40.73982,-73.93542
Lincoln,CA,California,,49757,38.89156,-121.29301
Wharton,PA,Pennsylvania,,49732,39.92678,-75.15712
Whitman,PA,Pennsylvania,,49732,39.91678,-75.15546
Downers Grove,IL,Illinois,,49732,41.80892,-88.01117
